gender,SeniorCitizen,Partner,Dependents,tenure,PaperlessBilling,MonthlyCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_MonthlyCharges_interaction,tenure_FiberOptic_interaction,MonthlyCharges_FiberOptic_interaction,tenure_squared,Is_Electronic_Check
0,0,1,1,1.5729808767233588,0,1.1877962451998125,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1.8683807791431148,1.5729808767233588,1.1877962451998125,2.4742688385373866,0
0,1,0,0,1.002895784642934,0,0.16911468409797886,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0.16960440380308442,0.0,0.0,1.0057999548545664,0
1,0,0,0,-0.9924020376385531,1,-1.3132082400502028,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3032305332695593,-0.0,-0.0,0.984861804309152,0
0,0,0,1,1.4100994218432374,1,1.3905354792200795,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1.960793275300743,1.4100994218432374,1.3905354792200795,1.9883803794826325,0
1,0,1,1,0.5956921474426305,1,1.1495749141959914,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0.6847927492835879,0.5956921474426305,1.1495749141959914,0.3548491345248127,1
1,0,1,1,-1.2774445836787656,1,-1.481049737066981,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.8919589647750747,-0.0,-0.0,1.6318646643702146,1
0,0,1,0,-1.1552834925186746,0,-1.4827115340671475,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.7129521594748158,-0.0,-0.0,1.3346799480861464,1
1,0,1,1,-0.6666391278783103,0,0.6693155811479823,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,-0.4461919552918553,-0.0,0.0,0.4444077268183541,1
1,0,0,0,-1.2367242199587352,1,0.7058751151516368,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.8729728511741904,-1.2367242199587352,0.7058751151516368,1.529486796232542,1
0,0,1,0,-0.38159658183809786,0,-0.3493659799538514,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.1333168637609071,-0.0,-0.0,0.14561595127052013,1
1,0,1,1,-0.8295205827584317,0,-1.4710789550659844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.2202902720900002,-0.0,-0.0,0.688104397219888,0
0,0,1,1,-0.7073594915983407,0,0.39013368512007346,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,-0.2759647651619223,-0.0,0.0,0.5003574503542629,0
1,0,1,0,-0.015113308357824713,0,0.19071804510013865,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,-0.002882380624999916,-0.0,0.0,0.00022841208951869432,0
1,0,0,0,-0.30015585439803716,0,-1.491020519067978,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.4475385378258538,-0.0,-0.0,0.09009353692941569,0
1,0,1,1,0.14776814652229667,0,-1.505976692069473,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.22253538449288554,0.0,-0.0,0.021835425126634937,0
0,0,1,1,1.6137012404433893,0,0.682609957149311,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1.101528534590852,0.0,0.0,2.6040316934085332,0
1,0,0,0,0.5142514200025698,0,1.5766567432386855,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0.8107979690671212,0.5142514200025698,1.5766567432386855,0.2644545229746595,0
0,0,0,0,-0.13727439951791576,0,1.1894580421999785,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,-0.16328213849475776,-0.13727439951791576,1.1894580421999785,0.01884426076300435,0
1,0,1,1,0.9621754209229036,1,-0.952598291014154,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,-0.9165666616269823,0.0,-0.0,0.9257815406281668,0
1,0,1,0,1.4100994218432374,1,0.85876043916692,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1.2109375987711186,1.4100994218432374,0.85876043916692,1.9883803794826325,0
1,0,1,1,-0.9924020376385531,1,-0.44741200296365274,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4440125834050753,-0.0,-0.0,0.984861804309152,0
1,0,0,0,1.4508197855632678,0,-1.3364733980525287,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,-1.9389820487735816,0.0,-0.0,2.1048780501818465,0
0,0,0,1,1.2064976032430856,0,-1.288281285047711,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.5543082827129857,0.0,-0.0,1.4556364666313102,0
0,1,1,0,-0.055833672077855064,1,0.8620840331672525,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,-0.0481333172114151,-0.055833672077855064,0.8620840331672525,0.003117398937697452,1
1,0,0,0,-1.0738427650786138,0,-1.4660935640654862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.5743539667000415,-0.0,-0.0,1.1531382841116828,0
0,0,0,0,-0.9924020376385531,1,0.5064594751317021,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5026114151020532,-0.9924020376385531,0.5064594751317021,0.984861804309152,0
1,1,0,0,-1.1960038562387048,1,1.3373579752147637,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,-1.5994852955284435,-1.1960038562387048,1.3373579752147637,1.4304252241378523,1
0,0,1,1,-1.0331224013585834,0,-0.467353566965646,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.4828334393870477,-0.0,-0.0,1.0673418961889258,0
1,0,0,0,1.4508197855632678,0,1.2160467942026365,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1.7642647491999683,1.4508197855632678,1.2160467942026365,2.1048780501818465,0
1,1,1,0,-1.0331224013585834,1,0.9950277931805424,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,-1.0279855031092138,-1.0331224013585834,0.9950277931805424,1.0673418961889258,0
0,0,1,1,-0.748079855318371,0,-0.17653909193657447,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.1320653383539492,-0.0,-0.0,0.5596234699331548,0
1,0,0,0,-1.2774445836787656,1,0.16080569909714826,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.2054203693363294,-1.2774445836787656,0.16080569909714826,1.6318646643702146,1
1,0,1,0,0.9214550572028734,0,-0.2047896409393986,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,-0.18870445030636945,0.0,-0.0,0.8490794224447507,1
0,0,0,0,-1.0738427650786138,1,-0.04525712892345088,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0.048599040462677795,-0.0,-0.0,1.1531382841116828,0
0,0,1,1,-0.1779947632379461,1,-1.502653098069141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.267464382419583,-0.0,-0.0,0.03168213574013249,0
1,0,0,1,-0.7888002190384014,0,0.05445069108651675,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,-0.04295071705583674,-0.0,0.0,0.6222057855550299,0
1,1,1,0,-0.38159658183809786,1,0.8537750481664219,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,-0.32579764003896394,-0.38159658183809786,0.8537750481664219,0.14561595127052013,1
1,0,1,0,-0.7073594915983407,0,-1.5275800530716328,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.0805482497165164,-0.0,-0.0,0.5003574503542629,0
0,0,1,1,0.18848851024232702,0,-1.2733251120462157,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.24000715342373533,0.0,-0.0,0.035527918493371814,0
0,0,0,0,-0.38159658183809786,0,-1.328164413051698,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0.5068230001395315,-0.0,-0.0,0.14561595127052013,0
1,1,1,0,-1.2774445836787656,1,0.2920876621102721,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.3731258019221605,-1.2774445836787656,0.2920876621102721,1.6318646643702146,1
1,0,1,1,0.22920887396235737,0,0.5396954151350245,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0.12370297838574597,0.0,0.0,0.052536707903091825,0
1,0,0,0,-0.4223169455581282,0,-1.3132082400502028,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0.5545900928197668,-0.0,-0.0,0.17835160250554702,0
0,0,1,0,0.22920887396235737,1,1.3373579752147637,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0.3065343155835542,0.22920887396235737,1.3373579752147637,0.052536707903091825,1
1,0,1,1,0.8400143297628127,1,-1.5076384890696393,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-1.2664379349204526,0.0,-0.0,0.7056240742068673,0
0,0,0,0,-1.2367242199587352,1,-0.6435040489832552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.795837043019104,-0.0,-0.0,1.529486796232542,1
0,0,1,1,1.6137012404433893,1,1.4470365772257276,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,2.335084719636113,1.6137012404433893,1.4470365772257276,2.6040316934085332,0
1,0,0,1,-1.2774445836787656,1,0.9484974771758907,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,-1.2116529648513152,-1.2774445836787656,0.9484974771758907,1.6318646643702146,1
0,0,1,1,1.4915401492832983,1,-0.32610082195152557,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,-0.4863924686549847,0.0,-0.0,2.2246920169240436,0
1,1,1,0,0.10704778280226633,1,0.9900424021800438,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0.10598184403360333,0.10704778280226633,0.9900424021800438,0.011459227802881188,1
1,0,1,1,-0.3408762181180675,1,-1.461108173064988,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.49805702829579196,-0.0,-0.0,0.11619659607847634,0
0,0,1,0,0.8400143297628127,0,-1.461108173064988,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.2273518027081536,0.0,-0.0,0.7056240742068673,0
1,0,0,0,-0.7073594915983407,0,-0.46569176996548,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0.3294114936443133,-0.0,-0.0,0.5003574503542629,1
0,0,0,0,-0.6666391278783103,1,-0.8595376590048512,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.5730014353775584,-0.0,-0.0,0.4444077268183541,1
1,0,0,0,0.025607055362205634,1,0.4732235351283796,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0.012117861262731079,0.025607055362205634,0.4732235351283796,0.0006557212843230643,0
1,0,1,0,-1.1960038562387048,0,-1.3215172250510334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5805396972469081,-0.0,-0.0,1.4304252241378523,0
1,0,1,1,-0.9516816739185228,1,-1.156999322034587,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.101095051516472,-0.0,-0.0,0.9056980084723615,1
0,0,1,1,-0.38159658183809786,1,-0.23304018994222275,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0.08892733991285327,-0.0,-0.0,0.14561595127052013,0
0,1,0,0,-0.0965540357978854,1,1.1612074931971548,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,-0.11211926986693085,-0.0965540357978854,1.1612074931971548,0.009322681828859336,1
1,0,1,1,0.758573602322752,1,-1.3564149620545218,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,-1.0289405840101775,0.0,-0.0,0.5754339101409166,0
0,0,1,0,1.125056875803025,0,-0.13167057293208934,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,-0.14813688341817077,0.0,-0.0,1.2657529737916633,0
0,0,0,0,-0.7888002190384014,1,-1.127086976031597,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8890464535690531,-0.0,-0.0,0.6222057855550299,0
1,1,1,0,-0.9516816739185228,1,-1.4461520000634926,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.3762763561610443,-0.0,-0.0,0.9056980084723615,0
0,0,1,1,-0.748079855318371,1,0.5363718211346925,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.40124895435129193,-0.748079855318371,0.5363718211346925,0.5596234699331548,0
1,0,1,0,0.06632741908223598,0,-1.4860351280674797,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.09856487471025595,0.0,-0.0,0.004399326522110562,0
1,1,0,0,0.025607055362205634,1,-1.3248408190513656,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.033925272199558175,0.0,-0.0,0.0006557212843230643,0
0,0,1,1,1.5729808767233588,0,0.37517751211857825,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.5901470519391698,1.5729808767233588,0.37517751211857825,2.4742688385373866,1
1,1,0,0,-0.6666391278783103,0,0.16246749609731476,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.10830718990688669,-0.6666391278783103,0.16246749609731476,0.4444077268183541,1
1,0,1,0,1.5729808767233588,0,-0.5122220859701314,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,-0.805715545866365,0.0,-0.0,2.4742688385373866,1
1,0,0,0,-0.2594354906780068,1,1.1263097561936661,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,-0.29220472425353,-0.2594354906780068,1.1263097561936661,0.06730677382333816,1
1,0,1,1,0.6771328748826912,1,1.1030445981913404,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0.7469077598971253,0.6771328748826912,1.1030445981913404,0.4585089302468984,1
0,1,0,0,0.5142514200025698,1,0.6959043331506402,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0.35786979150865816,0.5142514200025698,0.6959043331506402,0.2644545229746595,0
1,0,1,1,0.025607055362205634,0,-1.4677553610656522,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.03758489278898228,0.0,-0.0,0.0006557212843230643,0
0,1,0,0,-1.2774445836787656,1,0.47987072312904416,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.61300825612721,-1.2774445836787656,0.47987072312904416,1.6318646643702146,1
0,0,1,0,0.5142514200025698,1,1.0116457631822036,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0.5202402702560317,0.5142514200025698,1.0116457631822036,0.2644545229746595,0
0,0,0,0,-1.2774445836787656,0,-1.517609271070636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.9386617434698634,-0.0,-0.0,1.6318646643702146,0
0,0,0,0,0.5549717837226001,1,0.33363258711442517,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.1851566719788783,0.5549717837226001,0.33363258711442517,0.30799368072824446,0
0,0,1,1,0.025607055362205634,1,0.47820892612887816,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0.012245522446083087,0.0,0.0,0.0006557212843230643,1
0,1,1,0,-0.30015585439803716,1,0.1574821050968162,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,-0.047269175807736354,-0.0,0.0,0.09009353692941569,0
1,0,1,0,-0.62591876415828,0,-0.33773340095268845,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0.2113936729392796,-0.0,-0.0,0.3917742993254285,1
1,0,0,0,-0.015113308357824713,1,0.9518210711762233,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,-0.014385165350161287,-0.015113308357824713,0.9518210711762233,0.00022841208951869432,0
1,0,0,0,-1.2774445836787656,0,-1.4744025490663168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8834675504669318,-0.0,-0.0,1.6318646643702146,0
0,0,1,0,-0.6666391278783103,1,-0.4922805219681379,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.3281734578363188,-0.0,-0.0,0.4444077268183541,1
0,0,0,0,-1.2774445836787656,0,-0.6468276429835875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8262864691030861,-0.0,-0.0,1.6318646643702146,0
1,0,1,1,0.758573602322752,0,-1.502653098069141,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1.1398729736437518,0.0,-0.0,0.5754339101409166,0
0,1,1,0,-0.7073594915983407,1,0.9933659961803764,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,-0.7026668660292302,-0.7073594915983407,0.9933659961803764,0.5003574503542629,1
0,1,1,0,0.7178532386027215,1,0.7740087921584478,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0.5556247181579225,0.7178532386027215,0.7740087921584478,0.5153132721724158,1
1,0,0,0,0.6364125111626608,1,1.440389389225063,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0.9166818282487736,0.6364125111626608,1.440389389225063,0.4050208843643639,0
1,0,0,1,-0.21871512695797646,0,-0.2845558969473725,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.06223667912748544,-0.0,-0.0,0.04783630676024376,0
1,0,1,1,1.6137012404433893,0,-1.4760643460664828,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-2.3819268662217437,0.0,-0.0,2.6040316934085332,1
1,0,1,0,1.5322605130033284,1,0.40508985812156867,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0.6207031938178004,0.0,0.0,2.347822279709223,0
1,0,0,1,-0.7073594915983407,0,-0.31779183695069496,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.22479307221954636,-0.0,-0.0,0.5003574503542629,0
1,0,0,0,-0.62591876415828,1,1.392197276220246,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,-0.8714023985962999,-0.62591876415828,1.392197276220246,0.3917742993254285,0
0,0,0,0,-1.2774445836787656,1,-0.6750781919864114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8623749799126951,-0.0,-0.0,1.6318646643702146,0
1,1,0,0,-0.30015585439803716,1,0.8039211381614382,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,-0.24130163609348895,-0.30015585439803716,0.8039211381614382,0.09009353692941569,1
1,0,0,1,0.7178532386027215,1,-0.721608507991063,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,-0.5180090044646625,0.0,-0.0,0.5153132721724158,0
1,0,0,0,-1.2367242199587352,0,-1.5109620830699715,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.8686434035719361,-0.0,-0.0,1.529486796232542,0
0,0,0,0,0.06632741908223598,1,0.30538203811160125,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.020255202422015537,0.06632741908223598,0.30538203811160125,0.004399326522110562,0
0,0,0,0,-0.7888002190384014,1,0.32864719611392706,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,-0.2592369802810221,-0.7888002190384014,0.32864719611392706,0.6222057855550299,0
1,0,1,0,0.5956921474426305,1,1.4885815022298807,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0.8867363117066945,0.5956921474426305,1.4885815022298807,0.3548491345248127,1
0,0,0,0,-1.0738427650786138,1,-0.3244390249513595,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.34839649965317726,-0.0,-0.0,1.1531382841116828,1
0,0,0,0,0.5549717837226001,1,1.3174164112127704,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0.7311289356361776,0.5549717837226001,1.3174164112127704,0.30799368072824446,0
1,0,1,0,0.025607055362205634,1,-0.12336158793125872,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,-0.0031589270117253405,0.0,-0.0,0.0006557212843230643,0
1,0,0,0,-1.2774445836787656,1,-0.4740007549663106,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6055096970913593,-0.0,-0.0,1.6318646643702146,1
0,0,1,1,-0.0965540357978854,1,-1.3181936310507012,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0.12727691504101396,-0.0,-0.0,0.009322681828859336,0
1,0,0,0,1.6137012404433893,0,1.476948923228718,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,2.3833543094857106,1.6137012404433893,1.476948923228718,2.6040316934085332,0
0,0,1,0,-0.3408762181180675,1,0.15582030809665018,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-0.053115437329978206,-0.0,0.0,0.11619659607847634,0
0,0,1,1,1.5729808767233588,0,-0.20312784393923258,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,-0.3195162140464597,0.0,-0.0,2.4742688385373866,0
1,1,1,0,1.1657772395230555,0,-1.3215172250510334,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.5405947026021622,0.0,-0.0,1.3590365721899953,0
1,0,0,0,-0.748079855318371,1,1.1894580421999785,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,-0.8898096001162327,-0.748079855318371,1.1894580421999785,0.5596234699331548,1
1,0,0,0,-1.2774445836787656,0,-1.4976677070686424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.9131875005454333,-0.0,-0.0,1.6318646643702146,0
0,0,1,1,1.3286586944031769,1,1.3140928172124378,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1.7459808468420701,1.3286586944031769,1.3140928172124378,1.7653339262131544,0
0,0,1,1,-0.38159658183809786,0,0.5679459641378485,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,-0.2167262385837459,-0.38159658183809786,0.5679459641378485,0.14561595127052013,0
0,0,0,0,-1.2774445836787656,1,0.4915033021302069,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.6278682311664606,-1.2774445836787656,0.4915033021302069,1.6318646643702146,0
0,0,1,1,0.5142514200025698,0,-1.4594463760648215,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.7505223713089391,0.0,-0.0,0.2644545229746595,0
1,0,0,0,-0.3408762181180675,0,-0.143303151933252,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.04884863647540577,-0.0,-0.0,0.11619659607847634,0
0,0,0,0,-0.5851984004382496,1,-0.1383177609327537,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.08094333245004766,-0.0,-0.0,0.34245716787548586,0
0,0,1,1,1.247217966963116,0,-1.4876969250676457,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1.8554823343401483,0.0,-0.0,1.5555526571156084,0
1,0,0,0,-1.1145631287986442,0,-1.4760643460664828,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.6451668958599839,-0.0,-0.0,1.242250968077423,0
0,0,0,0,-1.0738427650786138,0,-1.1736172920362484,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.26028043802428,-0.0,-0.0,1.1531382841116828,0
1,0,1,0,1.0436161483629645,0,-1.462769970065154,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-1.5265703621004048,0.0,-0.0,1.089134665123949,0
1,0,0,0,1.4100994218432374,0,0.02620014208369237,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.036944805204425286,0.0,0.0,1.9883803794826325,0
0,0,1,0,-0.8295205827584317,1,-0.44907379996381874,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3725159602475303,-0.0,-0.0,0.688104397219888,1
0,0,0,0,1.0843365120829946,1,1.1528985081963241,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1.2501299471632898,1.0843365120829946,1.1528985081963241,1.1757856714363144,0
1,0,0,0,-1.2774445836787656,1,-0.3011738669490337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3847329250796323,-0.0,-0.0,1.6318646643702146,0
0,0,0,0,-1.2367242199587352,0,-0.4590445819648154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.56771155255672,-0.0,-0.0,1.529486796232542,0
0,1,1,0,-1.1552834925186746,1,0.6144762801425001,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.709894302992911,-1.1552834925186746,0.6144762801425001,1.3346799480861464,1
1,0,1,0,1.6137012404433893,1,0.6875953481498096,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1.109573466232452,0.0,0.0,2.6040316934085332,0
1,0,0,0,-1.1145631287986442,1,-0.5172074769706297,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5764603837704377,-0.0,-0.0,1.242250968077423,1
0,0,0,0,-0.38159658183809786,0,0.612814483142334,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,-0.2338479120679953,-0.38159658183809786,0.612814483142334,0.14561595127052013,0
1,0,1,0,-0.1779947632379461,0,1.0581760791868549,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,-0.18834980067892235,-0.1779947632379461,1.0581760791868549,0.03168213574013249,0
0,0,0,0,-0.0965540357978854,0,0.684271754149477,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,-0.06606919944563044,-0.0,0.0,0.009322681828859336,0
0,0,1,1,-1.1145631287986442,1,-1.1387195550327598,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.2691748300815127,-0.0,-0.0,1.242250968077423,1
0,0,0,0,0.06632741908223598,1,0.17410007509847744,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.01154760864330547,0.06632741908223598,0.17410007509847744,0.004399326522110562,0
1,0,1,1,-1.2367242199587352,0,1.074794049188516,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,-1.3292238320989578,-1.2367242199587352,1.074794049188516,1.529486796232542,1
0,1,0,0,-0.748079855318371,0,0.46823814412788106,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,-0.3502795231137278,-0.748079855318371,0.46823814412788106,0.5596234699331548,1
1,1,1,0,1.2064976032430856,1,1.2958130502106107,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1.563395339330214,1.2064976032430856,1.2958130502106107,1.4556364666313102,1
1,1,1,0,0.8400143297628127,1,1.2991366442109427,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1.0912933974571646,0.8400143297628127,1.2991366442109427,0.7056240742068673,1
0,0,0,0,-0.0965540357978854,0,1.5184938482328711,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,-0.1466167093811454,-0.0965540357978854,1.5184938482328711,0.009322681828859336,0
1,0,1,1,-0.6666391278783103,0,-1.4827115340671475,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9884335239656348,-0.0,-0.0,0.4444077268183541,1
0,0,1,0,1.6137012404433893,1,1.7411746462551319,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,2.8097356864904857,1.6137012404433893,1.7411746462551319,2.6040316934085332,0
1,0,0,0,-1.2774445836787656,1,-0.6950197559884049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8878492228371252,-0.0,-0.0,1.6318646643702146,0
1,0,1,1,0.6771328748826912,1,1.1645310871974868,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0.7885422829643002,0.6771328748826912,1.1645310871974868,0.4585089302468984,1
1,0,1,1,1.4100994218432374,0,-1.2783105030467143,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,-1.8025449012823098,0.0,-0.0,1.9883803794826325,0
0,0,0,0,-0.8702409464784621,1,0.004596781081533054,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,-0.0040003071191476135,-0.0,0.0,0.7573193049277295,1
0,0,0,0,-1.2774445836787656,1,0.18407085709947407,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.2351403194148312,-1.2774445836787656,0.18407085709947407,1.6318646643702146,1
0,0,0,0,-1.2774445836787656,0,-1.491020519067978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.90469608623729,-0.0,-0.0,1.6318646643702146,0
1,0,0,0,0.7178532386027215,0,1.6481140142458286,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1.1831039827129,0.7178532386027215,1.6481140142458286,0.5153132721724158,0
